batch_size,dropout,hidden_size,learning_rate,num_layers,shuffle,split_type,use_attention,weight_decay,window_size,r2,test_rmse,test_mae,best_val_rmse,epochs,time_sec
1024,0.15,384,0.001,1,True,normal,False,0.0,48,0.5404140949249268,1.3085707426071167,0.7444727420806885,0.478549299901493,33,32.5
1024,0.2,384,0.001,1,True,normal,False,0.001,24,0.539890706539154,1.303815245628357,0.7330750823020935,0.48103618489804517,34,20.0
1024,0.2,384,0.001,1,True,normal,False,0.0,72,0.539473295211792,1.3177828788757324,0.7401905059814453,0.4848182797641932,31,40.7
1024,0.1,384,0.001,1,True,normal,False,0.001,48,0.5390821695327759,1.310465693473816,0.7436080574989319,0.4713104659237326,33,29.6
1024,0.15,384,0.001,1,True,normal,False,0.0,24,0.5387904644012451,1.305373191833496,0.7424973249435425,0.47886177233207233,33,21.1
1024,0.3,384,0.001,1,True,normal,False,0.0001,72,0.5377678275108337,1.3202205896377563,0.7262685298919678,0.479354129527488,48,60.7
1024,0.2,384,0.001,1,True,normal,False,0.0,48,0.5374547243118286,1.3127771615982056,0.737909734249115,0.4776645672792131,33,31.1
1024,0.1,384,0.001,1,True,normal,False,0.0,48,0.5363312363624573,1.3143705129623413,0.7327112555503845,0.47593573398148037,31,24.2
1024,0.3,384,0.001,1,True,normal,False,0.0,72,0.5361171960830688,1.3225758075714111,0.721572756767273,0.4787444151058803,42,57.0
2048,0.1,384,0.001,1,True,normal,False,0.0,72,0.5358288288116455,1.3229867219924927,0.7299935817718506,0.4815928844132327,38,45.8
1024,0.1,384,0.001,1,True,normal,False,0.0,24,0.5357629060745239,1.3096506595611572,0.7377690672874451,0.4805437132351238,45,23.3
1024,0.1,384,0.001,1,True,normal,False,0.0001,72,0.5342676639556885,1.3252097368240356,0.7416273355484009,0.47730150535211857,39,48.4
1024,0.15,384,0.001,1,True,normal,False,0.0001,48,0.5330318212509155,1.3190386295318604,0.7526827454566956,0.47959952641217724,32,30.4
1024,0.3,384,0.001,1,True,normal,False,0.0001,24,0.5319787263870239,1.3149776458740234,0.7256615161895752,0.4764368398224624,45,28.5
1024,0.3,384,0.001,1,True,normal,False,0.001,24,0.531244158744812,1.3160090446472168,0.7418245077133179,0.4766229264302461,42,24.8
1024,0.2,384,0.001,1,True,normal,False,0.0001,72,0.5311910510063171,1.3295797109603882,0.7453402280807495,0.4787801231523967,33,41.9
1024,0.1,384,0.001,1,True,normal,False,0.0001,24,0.5310956239700317,1.3162176609039307,0.7378542423248291,0.4824309288019036,40,21.8
1024,0.1,384,0.001,1,True,normal,False,0.001,24,0.529802680015564,1.3180309534072876,0.7445328831672668,0.4809869007773102,42,23.7
1024,0.2,384,0.001,1,True,normal,False,0.0,24,0.5296788215637207,1.318204641342163,0.7331656217575073,0.4819844229436825,45,26.7
2048,0.3,384,0.001,1,True,normal,False,0.0,48,0.5237442851066589,1.3320913314819336,0.7488645315170288,0.4763359746669149,38,33.8
1024,0.2,384,0.001,1,True,normal,False,0.001,72,0.5216190218925476,1.343084692955017,0.7625022530555725,0.47539506726392716,39,49.4
